conversation_ID,floor_transfer_offset,conversation_time,t1_speaker,t2_speaker,t1_seq_initiating,t1_seq_responding,t1_seq_backchannel,t2_seq_initiating,t2_seq_responding,t2_seq_backchannel,t1_proc_clauses,t2_proc_clauses,t1_proc_frequency,t2_proc_frequency,t1_proc_concreteness,t2_proc_concreteness,t1_nonv_speaker_gaze,t1_nonv_listener_gaze,t1_nonv_pitch,t1_oth_sex,t2_oth_sex,t1_proc_speechrate,t2_proc_speechrate,t1_proc_duration,t2_proc_duration
DVA12S,1.032000000000039,549.44623,2,1,no,no,no,no,no,yes,1,1,550.125,341.93333333333334,1.32,1.5077777777777779,g,g,high,F,F,0.8951792514974619,1.3916956608103686,1.5600000000000591,0.2899999999999636
DVA12S,-0.2760000000000673,550.49223,1,2,no,no,yes,no,no,no,1,3,341.93333333333334,334.22222222222223,1.5077777777777779,1.746,g,x,high,F,F,1.3916956608103686,1.0635606230949688,0.2899999999999636,4.2420000000000755
DVA12S,-0.5740000000000691,554.16023,2,1,no,no,no,yes,no,no,3,NA,334.22222222222223,NA,1.746,NA,x,g,mid,F,F,1.0635606230949688,0.9032565570443265,4.2420000000000755,2.3500000000000227
DVA12S,0.65300000000002,556.51023,1,2,yes,no,no,no,yes,no,NA,4,NA,451.10714285714283,NA,1.9818181818181815,g,g,low,F,F,0.9032565570443265,1.0513304611607925,2.3500000000000227,9.663000000000011
DVA12S,1.163000000000011,566.82623,2,1,no,no,no,yes,no,no,4,1,451.10714285714283,198.5,1.9818181818181815,1.2999999999999998,g,g,mid,F,F,1.0513304611607925,1.0584108043189948,9.663000000000011,0.4599999999999227
DVA12S,0.18900000000007822,568.44923,1,2,yes,no,no,no,yes,no,1,3,198.5,1244,1.2999999999999998,1.53,g,g,high,F,F,1.0584108043189948,1.813081702477658,0.4599999999999227,1.4309999999999263
DVA12S,0.4460000000000264,570.06923,2,1,no,no,yes,no,no,yes,3,NA,1244,NA,1.53,NA,x,g,mid,F,F,1.813081702477658,3.7183272491460975,1.4309999999999263,0.11000000000001364
DVA12S,-0.07899999999995089,570.54623,1,2,no,no,yes,yes,no,no,NA,1,NA,421,NA,1.2650000000000001,g,x,high,F,F,3.7183272491460975,0.9325991810706946,0.11000000000001364,0.6599999999999682
DVA12S,0.20199999999999818,571.20623,2,1,yes,no,no,no,yes,no,1,2,421,1075.6666666666667,1.2650000000000001,1.53,x,g,mid,F,F,0.9325991810706946,1.5656530646179831,0.6599999999999682,1.5990000000000464
DVA12S,0.4219999999999118,573.00723,1,2,no,no,yes,no,no,no,2,9,1075.6666666666667,518.7966101694915,1.53,1.7763414634146337,g,x,mid,F,F,1.5656530646179831,0.9532344849264028,1.5990000000000464,18.660000000000082
DVA12S,0.5519999999999072,592.08923,2,1,no,no,no,no,no,yes,9,NA,518.7966101694915,NA,1.7763414634146337,NA,x,g,mid,F,F,0.9532344849264028,2.7214380869222596,18.660000000000082,0.5800000000000409
DVA12S,0.3730000000000473,593.22123,1,2,no,no,yes,no,no,no,NA,2,NA,475,NA,1.4575,x,g,mid,F,F,2.7214380869222596,0.8840629640516698,0.5800000000000409,4.849999999999909
DVA12S,1.04200000000003,598.44423,2,1,no,no,no,no,no,no,2,2,475,447,1.4575,1.4757142857142855,x,g,mid,F,F,0.8840629640516698,0.9346178534757307,4.849999999999909,1.8450000000000273
DVA12S,-0.6330000000000382,600.69823,1,2,no,no,no,no,no,no,2,1,447,455.1666666666667,1.4757142857142855,1.5175,g,g,mid,F,F,0.9346178534757307,1.09646055864959,1.8450000000000273,1.3700000000000045
DVA12S,0.05200000000002092,602.06823,2,1,no,no,no,no,no,yes,1,1,455.1666666666667,444,1.5175,2.47,x,g,mid,F,F,1.09646055864959,3.223558990301224,1.3700000000000045,0.20000000000004547
DVA12S,-0.16600000000005366,602.15423,1,2,no,no,yes,no,no,no,1,4,444,587.9375,2.47,1.8679999999999999,g,x,mid,F,F,3.223558990301224,0.7972917431427049,0.20000000000004547,6.791000000000054
DVA12S,-0.6610000000000582,608.28423,2,1,no,no,no,no,no,no,4,3,587.9375,463.36842105263156,1.8679999999999999,2.086857142857143,x,x,mid,F,F,0.7972917431427049,0.9378248225254048,6.791000000000054,9.548999999999978
DVA12S,0.07200000000000273,617.83323,1,2,no,no,no,no,no,yes,3,NA,463.36842105263156,NA,2.086857142857143,NA,x,g,mid,F,F,0.9378248225254048,4.811952910659802,9.548999999999978,0.42000000000007276
DVA12S,-0.4089999999999918,617.91623,2,1,no,no,yes,no,no,no,NA,2,NA,510.7142857142857,NA,1.64,g,x,mid,F,F,4.811952910659802,0.8818110228145993,0.42000000000007276,5.524000000000001
DVA12S,0.16199999999992087,623.44023,1,2,no,no,yes,no,no,no,2,6,510.7142857142857,476.82978723404256,1.64,1.7841666666666667,g,x,mid,F,F,0.8818110228145993,0.9715990588189913,5.524000000000001,12.413000000000011
DVA12S,-0.5299999999999727,635.48523,2,1,no,no,no,no,no,yes,6,NA,476.82978723404256,NA,1.7841666666666667,NA,x,g,low,F,F,0.9715990588189913,9.62390582131836,12.413000000000011,0.8600000000000136
DVA12S,-0.25700000000006185,636.08823,1,2,no,no,yes,no,no,no,NA,4,NA,651.7307692307693,NA,1.5191999999999999,g,x,mid,F,F,9.62390582131836,0.9114945291716724,0.8600000000000136,7.605000000000018
DVA12S,1.9529999999999745,643.69323,2,1,no,no,no,no,no,no,4,1,651.7307692307693,4,1.5191999999999999,2.27,x,g,mid,F,F,0.9114945291716724,1.0889067088086883,7.605000000000018,0.4900000000000091
DVA12S,1.3730000000000473,646.13623,1,2,no,no,no,no,no,yes,1,2,4,256.7142857142857,2.27,2.435,x,x,high,F,F,1.0889067088086883,2.505343520450092,0.4900000000000091,0.73599999999999
DVA12S,-0.2459999999999809,647.99923,2,1,no,no,no,no,no,no,2,1,256.7142857142857,405.6666666666667,2.435,2.0955555555555554,x,g,mid,F,F,2.505343520450092,0.9096948035115978,0.73599999999999,1.7200000000000273
DVA12S,-0.5270000000000437,649.19223,1,2,no,no,no,yes,no,no,1,NA,405.6666666666667,NA,2.0955555555555554,NA,g,x,low,F,F,0.9096948035115978,1.194971703598972,1.7200000000000273,1.1000000000000227
DVA12S,0.29899999999997817,650.29223,2,1,yes,no,no,no,yes,no,NA,3,NA,741.75,NA,1.53,g,g,high,F,F,1.194971703598972,2.140149281596102,1.1000000000000227,3.9850000000000136
DVA12S,0.375,654.57623,1,2,no,no,no,no,no,no,3,1,741.75,520.0833333333334,1.53,1.5925,g,x,high,F,F,2.140149281596102,1.360890745016118,3.9850000000000136,3.4879999999999427
DVA12S,0.4670000000000982,658.43923,2,1,no,no,no,no,no,yes,1,1,520.0833333333334,93,1.5925,1.33,x,g,mid,F,F,1.360890745016118,1.4193518856584317,3.4879999999999427,1.4629999999999654
DVA12S,-0.2300000000000182,660.13923,1,2,no,no,yes,no,no,no,1,2,93,763.4,1.33,1.592857142857143,g,x,mid,F,F,1.4193518856584317,0.9618828424301442,1.4629999999999654,3.740000000000009
DVA12S,-0.04399999999998272,663.83523,2,1,no,no,no,yes,no,no,2,1,763.4,414.25,1.592857142857143,1.4433333333333334,g,g,mid,F,F,0.9618828424301442,1.2088998906596038,3.740000000000009,0.67999999999995
DVA12S,0.3390000000000555,664.51523,1,2,yes,no,no,no,yes,no,1,1,414.25,482.4375,1.4433333333333334,1.8508333333333333,g,g,low,F,F,1.2088998906596038,0.9191532466689656,0.67999999999995,4.17999999999995
DVA12S,0.3229999999999791,669.03423,2,1,no,no,no,yes,no,no,1,1,482.4375,285.5,1.8508333333333333,1.5,g,g-x,mid,F,F,0.9191532466689656,0.8583454384020421,4.17999999999995,1.6299999999999955
DVA12S,0.15000000000009095,670.98723,1,2,yes,no,no,no,yes,no,1,1,285.5,444,1.5,2.47,g,g,mid,F,F,0.8583454384020421,2.6607909720452043,1.6299999999999955,0.2899999999999636
DVA12S,0.25900000000001455,671.42723,2,1,no,yes,no,yes,no,no,1,2,444,247,2.47,2.47,g,g,low,F,F,2.6607909720452043,2.5319895785308764,0.2899999999999636,0.5760000000000218
DVA12S,0.3389999999999418,672.26223,1,2,no,no,no,yes,yes,no,2,1,247,282.25,2.47,2.32,x,g,mid,F,F,2.5319895785308764,0.8999174104924021,0.5760000000000218,0.7300000000000182
DVA12S,0.0030000000000427463,673.33123,2,1,yes,yes,no,no,yes,no,1,3,282.25,400.17857142857144,2.32,1.701904761904762,g,g,mid,F,F,0.8999174104924021,0.9468965467904175,0.7300000000000182,7.342999999999961
DVA12S,0.7740000000000009,680.67723,1,2,no,no,no,no,no,no,3,1,400.17857142857144,318.6923076923077,1.701904761904762,1.6955555555555555,g,x,mid,F,F,0.9468965467904175,1.116099807174652,7.342999999999961,2.865000000000009
DVA12S,0.3350000000000364,684.31623,2,1,no,no,no,no,no,yes,1,1,318.6923076923077,96,1.6955555555555555,NA,x-g,g,mid,F,F,1.116099807174652,2.5279419158177783,2.865000000000009,0.4399999999999409
DVA12S,1.2620000000000573,685.09123,1,2,no,no,yes,yes,no,no,1,1,96,464.6,NA,1.58,g,g,mid,F,F,2.5279419158177783,0.8600091289251066,0.4399999999999409,0.9699999999999136
DVA12S,0.5460000000000491,687.32323,2,1,yes,no,no,no,yes,no,1,1,464.6,444,1.58,2.47,g,g,high,F,F,0.8600091289251066,2.7251760807063725,0.9699999999999136,0.2999999999999545
DVA12S,0.3490000000000464,688.16923,1,2,no,yes,no,yes,no,no,1,1,444,315.6,2.47,1.9814285714285715,g,g,low,F,F,2.7251760807063725,0.9924230833807279,0.2999999999999545,3.1159999999999854
DVA12S,0.4210000000000491,691.63423,2,1,no,no,no,no,yes,no,1,1,315.6,311.3333333333333,1.9814285714285715,1.47,g,g,mid,F,F,0.9924230833807279,1.1420538754374825,3.1159999999999854,0.7099999999999227
DVA12S,-0.033999999999991815,692.73123,1,2,no,yes,no,no,no,no,1,1,311.3333333333333,1421,1.47,1.2,g,g,low,F,F,1.1420538754374825,1.3348283811778927,0.7099999999999227,1.558999999999969
DVA12S,-0.26099999999996726,694.02923,2,1,no,no,no,yes,no,no,1,2,1421,463.85714285714283,1.2,1.6524999999999999,x,g,mid,F,F,1.3348283811778927,0.8623309811648731,1.558999999999969,0.9809999999999945
DVA12S,0.3870000000000573,695.01023,1,2,no,no,yes,no,no,no,2,12,463.85714285714283,599.5217391304348,1.6524999999999999,1.7292156862745094,g,g,mid,F,F,0.8623309811648731,0.8979814504566968,0.9809999999999945,15.31499999999994
DVA12S,0.3450000000000273,710.71223,2,1,no,no,yes,no,no,no,12,NA,599.5217391304348,NA,1.7292156862745094,NA,g,g,high,F,F,0.8979814504566968,1.3829316383133219,15.31499999999994,2.009999999999991
DVA12S,0.7010000000000218,713.06723,1,2,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,g,x,high,F,F,1.3829316383133219,8.639642725955902,2.009999999999991,0.2699999999999818
DVA12S,-0.26900000000000546,713.76923,2,1,no,no,no,no,no,no,NA,6,NA,528.2121212121212,NA,1.561739130434783,x-g,g,mid,F,F,8.639642725955902,1.0841510733858153,0.2699999999999818,10.557999999999993
DVA12S,0.55600000000004,724.32723,1,2,no,no,no,no,yes,no,6,1,528.2121212121212,247,1.561739130434783,2.47,g,g-x,mid,F,F,1.0841510733858153,3.234312227957256,10.557999999999993,0.5399999999999636
DVA12S,0.23300000000006094,725.42323,2,1,no,yes,no,no,no,no,1,5,247,427.65384615384613,2.47,1.561428571428571,x-g,g,mid,F,F,3.234312227957256,1.0516245100575832,0.5399999999999636,6.87399999999991
DVA12S,-0.06700000000000728,732.46323,1,2,no,no,no,no,no,no,5,4,427.65384615384613,437.37931034482756,1.561428571428571,1.6916666666666667,x,x-g,low,F,F,1.0516245100575832,0.797019407040919,6.87399999999991,7.5049999999999955
DVA12S,0.03600000000005821,739.96823,2,1,yes,no,no,no,yes,no,4,1,437.37931034482756,515,1.6916666666666667,NA,g,x,high,F,F,0.797019407040919,0.9373755995830785,7.5049999999999955,2.6749999999999545
DVA12S,-0.6309999999999718,742.04823,1,2,no,no,no,no,no,no,1,3,515,503.75,NA,1.565,g,g-x,mid,F,F,0.9373755995830785,1.0486800786723678,2.6749999999999545,6.531000000000063
DVA12S,-1.2930000000000064,747.28623,2,1,no,no,no,no,no,yes,3,1,503.75,1253.8,1.565,1.4520000000000002,g-x,g,mid,F,F,1.0486800786723678,1.2321725777528298,6.531000000000063,1.6899999999999409
DVA12S,-0.17599999999993088,748.80023,1,2,no,no,yes,no,no,no,1,1,1253.8,430.5,1.4520000000000002,1.56,g,g-x,mid,F,F,1.2321725777528298,0.8896501472428362,1.6899999999999409,2.1399999999999864
DVA12S,1.2519999999999527,750.94023,2,1,no,no,no,no,no,yes,1,4,430.5,664.7727272727273,1.56,1.5405263157894735,x,g,high,F,F,0.8896501472428362,0.8996107981772592,2.1399999999999864,4.999000000000024
DVA12S,1.3179999999999836,757.19123,1,2,no,no,no,no,no,no,4,1,664.7727272727273,738.7777777777778,1.5405263157894735,1.8942857142857144,g,g,low,F,F,0.8996107981772592,1.000940807947662,4.999000000000024,1.6000000000000227
DVA12S,1.0819999999999936,760.10923,2,1,no,no,no,no,no,yes,1,1,738.7777777777778,444,1.8942857142857144,2.47,x,g,mid,F,F,1.000940807947662,1.6668423518803759,1.6000000000000227,0.1999999999999318
DVA12S,0.16700000000003,761.39123,1,2,no,no,yes,no,no,no,1,14,444,355.0806451612903,2.47,1.9510256410256415,g,g-x,low,F,F,1.6668423518803759,1.1125385474338967,0.1999999999999318,20.402000000000044
DVA12S,0.012999999999919964,781.96023,2,1,no,no,no,yes,no,no,14,1,355.0806451612903,25,1.9510256410256415,1,x,g,low,F,F,1.1125385474338967,1.055606084605482,20.402000000000044,0.2900000000000773
DVA12S,0.32399999999995543,782.26323,1,2,yes,no,no,no,yes,no,1,2,25,833.9166666666666,1,1.4627272727272727,g,x-g,mid,F,F,1.055606084605482,0.8471075400166042,0.2900000000000773,1.9950000000000045
DVA12S,0.08100000000001728,784.58223,2,1,yes,no,no,no,yes,no,2,4,833.9166666666666,488,1.4627272727272727,1.3275000000000001,g,g-x,high,F,F,0.8471075400166042,1.031428749204967,1.9950000000000045,4.8559999999999945
DVA12S,-0.7569999999999482,788.76223,1,2,no,no,yes,no,no,no,4,9,488,384.64473684210526,1.3275000000000001,2.0236065573770494,g,g-x,low,F,F,1.031428749204967,0.8753534559575283,4.8559999999999945,15.990000000000009
DVA12S,-0.039000000000100954,804.71323,2,1,no,no,no,yes,no,no,9,2,384.64473684210526,345.3076923076923,2.0236065573770494,1.7111111111111112,x-g,g-x,low,F,F,0.8753534559575283,1.0029801824256386,15.990000000000009,3.5300000000000864
DVA12S,-0.20600000000001728,808.03723,1,2,yes,no,no,no,yes,no,2,3,345.3076923076923,748.1111111111111,1.7111111111111112,1.4189999999999998,g,x,mid,F,F,1.0029801824256386,1.1059504288822841,3.5300000000000864,8.685999999999922
DVA12S,-0.2699999999999818,816.45323,2,1,no,no,no,yes,no,no,3,1,748.1111111111111,554.1428571428571,1.4189999999999998,1.639,g,g,mid,F,F,1.1059504288822841,1.4949914130856776,8.685999999999922,1.6900000000000546
DVA12S,-0.10099999999999909,818.04223,1,2,yes,no,no,no,yes,no,1,1,554.1428571428571,4,1.639,3.33,g,g,mid,F,F,1.4949914130856776,1.5828137027219782,1.6900000000000546,0.6999999999999318
DVA12S,-0.5419999999999163,818.20023,2,1,no,yes,no,yes,no,no,1,NA,4,NA,3.33,NA,g-x,g,mid,F,F,1.5828137027219782,0.9976299615775983,0.6999999999999318,2.1299999999999955
DVA12S,-0.09600000000000364,820.23423,1,2,yes,no,no,no,yes,no,NA,1,NA,2702,NA,1.53,g,x,mid,F,F,0.9976299615775983,1.1387175144484722,2.1299999999999955,0.1999999999999318
DVA12S,0.9190000000000964,820.43423,2,1,no,yes,no,no,no,no,1,1,2702,559.2857142857143,1.53,1.8,x,g,mid,F,F,1.1387175144484722,0.9273597895461793,0.1999999999999318,1.2099999999999227
DVA12S,0.26499999999998636,822.56323,1,2,no,no,no,no,no,no,1,15,559.2857142857143,460.6756756756757,1.8,1.6900000000000004,g,g,mid,F,F,0.9273597895461793,1.017506083800025,1.2099999999999227,33.27100000000007
DVA12S,0.22699999999997544,856.09923,2,1,no,no,no,no,no,yes,15,1,460.6756756756757,2702,1.6900000000000004,1.53,g-x,g,low,F,F,1.017506083800025,1.6332549035933757,33.27100000000007,0.2300000000000182
DVA12S,0.1129999999999427,856.55623,1,2,no,no,yes,no,no,no,1,6,2702,431.7910447761194,1.53,1.6305555555555553,g,g,mid,F,F,1.6332549035933757,0.9711127614683316,0.2300000000000182,20.25999999999999
DVA12S,0.5310000000000628,876.92923,2,1,yes,no,no,no,yes,no,6,1,431.7910447761194,564.6666666666666,1.6305555555555553,1.7999999999999998,x,g,low,F,F,0.9711127614683316,1.1728357528256859,20.25999999999999,3.033999999999992
DVA12S,0.07299999999997908,880.49423,1,2,yes,no,no,no,yes,no,1,2,564.6666666666666,903.3333333333334,1.7999999999999998,1.53,g,g,mid,F,F,1.1728357528256859,1.1257956602531958,3.033999999999992,1.518000000000029
DVA12S,-0.22699999999997544,881.85823,2,1,no,no,yes,no,no,yes,2,1,903.3333333333334,2702,1.53,1.53,g-x,g,mid,F,F,1.1257956602531958,1.3936190199849037,1.518000000000029,0.2299999999999045
DVA12S,0.47300000000007003,882.08823,1,2,no,no,yes,no,no,no,1,7,2702,475.8488372093023,1.53,1.8322807017543858,g,g-x,mid,F,F,1.3936190199849037,0.9360626285651908,0.2299999999999045,21.434999999999945
DVA12S,1.1820000000000164,903.99623,2,1,no,no,no,no,no,no,7,NA,475.8488372093023,NA,1.8322807017543858,NA,g,g,mid,F,F,0.9360626285651908,NA,21.434999999999945,NA
DVA14W,0.397,0.75,2,1,yes,no,no,no,yes,no,1,1,275.4,317.42857142857144,1.6800000000000002,1.7908333333333333,g,x-g,low,M,M,0.6237461986832558,0.8427768571741973,0.75,2.4699999999999998
DVA14W,0.18100000000000005,3.617,1,2,no,yes,no,no,no,no,1,1,317.42857142857144,337.77777777777777,1.7908333333333333,2.0088888888888885,x-g,g-x,high,M,M,0.8427768571741973,1.065956023249163,2.4699999999999998,2.1799999999999997
DVA14W,-0.43900000000000006,5.539,2,1,no,no,no,no,no,no,1,4,337.77777777777777,408.22222222222223,2.0088888888888885,1.95875,g,x,high,M,M,1.065956023249163,1.1990248975596494,2.1799999999999997,5.556000000000001
DVA14W,0.0909999999999993,11.095,1,2,no,no,no,no,no,yes,4,1,408.22222222222223,2702,1.95875,1.53,x-g,g-x,mid,M,M,1.1990248975596494,1.2553785789914005,5.556000000000001,0.1899999999999995
DVA14W,0.1460000000000008,11.376,2,1,no,no,yes,no,no,no,1,1,2702,453.22222222222223,1.53,1.844444444444444,x,g,low,M,M,1.2553785789914005,0.7922369523866558,0.1899999999999995,2.3040000000000003
DVA14W,-0.13400000000000034,13.692,1,2,no,no,no,no,no,no,1,1,453.22222222222223,615,1.844444444444444,1.6650000000000003,x-g,x,mid,M,M,0.7922369523866558,1.2154847240571156,2.3040000000000003,1.6600000000000001
DVA14W,1.1280000000000001,15.352,2,1,no,no,no,no,no,no,1,4,615,340.3103448275862,1.6650000000000003,1.7492592592592595,x-g,x,low,M,M,1.2154847240571156,0.8863160305942107,1.6600000000000001,6.817
DVA14W,-0.23300000000000054,23.064,1,2,yes,no,no,no,yes,no,4,5,340.3103448275862,745.1851851851852,1.7492592592592595,2.1010526315789475,g,x,mid,M,M,0.8863160305942107,1.0834946664165028,6.817,7.843
DVA14W,0.45200000000000173,30.907,2,1,no,no,no,yes,no,no,5,1,745.1851851851852,176.5,2.1010526315789475,1.36,g,g,high,M,M,1.0834946664165028,0.9078653704492505,7.843,0.29999999999999716
DVA14W,0.1440000000000019,31.659,1,2,yes,no,no,yes,yes,no,1,1,176.5,981.7142857142857,1.36,1.8316666666666668,x,g,mid,M,M,0.9078653704492505,0.9118714060473548,0.29999999999999716,1.7399999999999984
DVA14W,0.554000000000002,33.543,2,1,yes,yes,no,no,yes,no,1,1,981.7142857142857,2702,1.8316666666666668,1.53,g,g,high,M,M,0.9118714060473548,0.6162869943295137,1.7399999999999984,0.10000000000000142
DVA14W,0.6029999999999944,34.197,1,2,no,yes,no,no,no,no,1,2,2702,667.4545454545455,1.53,1.2783333333333335,g,x,mid,M,M,0.6162869943295137,1.0775699323309835,0.10000000000000142,4.362000000000002
DVA14W,0.615000000000002,39.162,2,1,no,no,no,yes,no,no,2,1,667.4545454545455,536.875,1.2783333333333335,2.1,x-g,g,high,M,M,1.0775699323309835,0.9805717123218274,4.362000000000002,1.6599999999999966
DVA14W,-0.6879999999999953,40.749,1,2,yes,no,no,no,yes,no,1,3,536.875,1193.9,2.1,1.7899999999999998,g,g,high,M,M,0.9805717123218274,1.541265987268924,1.6599999999999966,4.457000000000001
DVA14W,0.2779999999999987,45.206,2,1,no,no,no,yes,no,no,3,1,1193.9,695.8333333333334,1.7899999999999998,1.4,g,x,high,M,M,1.541265987268924,0.8541217193961805,4.457000000000001,0.8699999999999974
DVA14W,0.5210000000000008,46.354,1,2,yes,no,no,no,yes,no,1,4,695.8333333333334,536.7333333333333,1.4,1.8654545454545455,g,g,mid,M,M,0.8541217193961805,1.4118369492132468,0.8699999999999974,7.616
DVA14W,1.046999999999997,54.491,2,1,no,no,no,yes,no,no,4,1,536.7333333333333,209,1.8654545454545455,1.8520000000000003,g,g,low,M,M,1.4118369492132468,0.7770266551246479,7.616,0.7600000000000051
DVA14W,0.35899999999999466,56.298,1,2,yes,no,no,no,yes,no,1,3,209,714.3529411764706,1.8520000000000003,1.6893749999999998,g,g,mid,M,M,0.7770266551246479,1.088694130439256,0.7600000000000051,4.800000000000004
DVA14W,0.21000000000000085,61.457,2,1,no,no,no,no,no,yes,3,1,714.3529411764706,23,1.6893749999999998,NA,g,g,mid,M,M,1.088694130439256,2.3079662727535606,4.800000000000004,0.10000000000000142
DVA14W,1.3079999999999998,61.767,1,2,no,no,yes,no,no,no,1,2,23,536.6923076923077,NA,1.7435294117647058,x,g,mid,M,M,2.3079662727535606,1.0498089478235428,0.10000000000000142,8.927999999999997
DVA14W,0.6440000000000055,72.003,2,1,no,no,no,yes,no,no,2,1,536.6923076923077,421,1.7435294117647058,2.188333333333333,g,g,low,M,M,1.0498089478235428,0.9143719484957973,8.927999999999997,1.269999999999996
DVA14W,0.7869999999999919,73.917,1,2,yes,no,no,no,yes,no,1,1,421,526.5,2.188333333333333,1.654,g,g,mid,M,M,0.9143719484957973,0.9784186476215525,1.269999999999996,1.720000000000013
DVA14W,0.8239999999999981,76.424,2,1,no,yes,no,no,no,no,1,1,526.5,5.75,1.654,2.4833333333333334,g,g-x,low,M,M,0.9784186476215525,0.9289790023158531,1.720000000000013,1.6829999999999927
DVA14W,0.6629999999999967,78.931,1,2,yes,no,no,no,yes,no,1,1,5.75,14,2.4833333333333334,2.935,g,g,mid,M,M,0.9289790023158531,1.0665865578088092,1.6829999999999927,0.7700000000000102
DVA14W,0.19499999999999318,80.364,2,1,no,yes,no,no,no,yes,1,1,14,1,2.935,2,g,g,low,M,M,1.0665865578088092,0.8472889017440166,0.7700000000000102,0.45000000000000284
DVA14W,0.24399999999999977,81.009,1,2,no,no,yes,no,no,yes,1,1,1,2702,2,1.53,g,g,low,M,M,0.8472889017440166,1.1666106454239502,0.45000000000000284,0.15000000000000568
DVA14W,0.796999999999997,81.403,2,1,no,no,yes,no,no,no,1,1,2702,77.66666666666667,1.53,2.776666666666667,g,g,high,M,M,1.1666106454239502,0.970883113197048,0.15000000000000568,0.5600000000000023
